year,month,port_label,n_stocks
2011,1,BM_BASIS_3_3,61
2011,1,BM_BASIS_4_1,33
2011,1,BM_BASIS_4_2,64
2011,1,BM_BASIS_4_3,62
2011,1,BM_BASIS_5_1,28
2011,1,BM_BASIS_5_2,61
2011,1,BM_BASIS_5_3,70
2011,1,BM_HP_1_1,36
2011,1,BM_HP_1_2,16
2011,1,BM_HP_1_3,107
2011,1,BM_HP_2_1,64
2011,1,BM_HP_2_2,24
2011,1,BM_HP_2_3,71
2011,1,BM_HP_3_1,55
2011,1,BM_HP_3_2,44
2011,1,BM_HP_3_3,60
2011,1,BM_HP_4_1,54
2011,1,BM_HP_4_2,43
2011,1,BM_HP_4_3,62
2011,1,BM_HP_5_1,65
2011,1,BM_HP_5_2,36
2011,1,BM_HP_5_3,58
2011,1,BM_Q1,79
2011,1,BM_Q10,80
2011,1,BM_Q2,80
2011,1,BM_Q3,79
2011,1,BM_Q4,80
2011,1,BM_Q5,79
2011,1,BM_Q6,80
2011,1,BM_Q7,79
2011,1,BM_Q8,80
2011,1,BM_Q9,79
2011,1,HP_MOM_1_1,45
2011,1,HP_MOM_1_2,42
2011,1,HP_MOM_1_3,43
2011,1,HP_MOM_1_4,64
2011,1,HP_MOM_1_5,73
2011,1,HP_MOM_2_1,23
2011,1,HP_MOM_2_2,33
2011,1,HP_MOM_2_3,34
2011,1,HP_MOM_2_4,34
2011,1,HP_MOM_2_5,33
2011,1,HP_MOM_3_1,85
2011,1,HP_MOM_3_2,79
2011,1,HP_MOM_3_3,77
2011,1,HP_MOM_3_4,56
2011,1,HP_MOM_3_5,48
2011,1,HP_Q1,55
2011,1,HP_Q2,219
2011,1,HP_Q3,97
2011,1,HP_Q4,12
2011,1,HP_Q5,412
2011,1,MOM_BASIS_1_1,17
2011,1,MOM_BASIS_1_2,87
2011,1,MOM_BASIS_1_3,49
2011,1,MOM_BASIS_2_1,26
2011,1,MOM_BASIS_2_2,81
2011,1,MOM_BASIS_2_3,47
2011,1,MOM_BASIS_3_1,28
2011,1,MOM_BASIS_3_2,78
2011,1,MOM_BASIS_3_3,48
2011,1,MOM_BASIS_4_1,31
2011,1,MOM_BASIS_4_2,56
2011,1,MOM_BASIS_4_3,67
2011,1,MOM_BASIS_5_1,39
2011,1,MOM_BASIS_5_2,50
2011,1,MOM_BASIS_5_3,65
2011,1,MOM_BM_1_1,44
2011,1,MOM_BM_1_2,36
2011,1,MOM_BM_1_3,25
2011,1,MOM_BM_1_4,22
2011,1,MOM_BM_1_5,26
2011,1,MOM_BM_2_1,27
2011,1,MOM_BM_2_2,30
2011,1,MOM_BM_2_3,30
2011,1,MOM_BM_2_4,43
2011,1,MOM_BM_2_5,24
2011,1,MOM_BM_3_1,22
2011,1,MOM_BM_3_2,27
2011,1,MOM_BM_3_3,31
2011,1,MOM_BM_3_4,36
2011,1,MOM_BM_3_5,38
2011,1,MOM_BM_4_1,26
2011,1,MOM_BM_4_2,34
2011,1,MOM_BM_4_3,31
2011,1,MOM_BM_4_4,34
2011,1,MOM_BM_4_5,29
2011,1,MOM_BM_5_1,34
2011,1,MOM_BM_5_2,27
2011,1,MOM_BM_5_3,37
2011,1,MOM_BM_5_4,19
2011,1,MOM_BM_5_5,37
2011,1,MOM_Q1,76
2011,1,MOM_Q10,77
2011,1,MOM_Q2,77
2011,1,MOM_Q3,77
2011,1,MOM_Q4,77
2011,1,MOM_Q5,77
2011,1,MOM_Q6,77
2011,1,MOM_Q7,77
2011,1,MOM_Q8,77
2011,1,MOM_Q9,77
2011,2,BASIS_Q1,55
2011,2,BASIS_Q2,90
2011,2,BASIS_Q3,227
2011,2,BASIS_Q4,365
2011,2,BASIS_Q5,58
2011,2,BM_BASIS_1_1,33
2011,2,BM_BASIS_1_2,13
2011,2,BM_BASIS_1_3,113
2011,2,BM_BASIS_2_1,43
2011,2,BM_BASIS_2_2,34
2011,2,BM_BASIS_2_3,82
2011,2,BM_BASIS_3_1,49
2011,2,BM_BASIS_3_2,32
2011,2,BM_BASIS_3_3,78
2011,2,BM_BASIS_4_1,49
2011,2,BM_BASIS_4_2,32
2011,2,BM_BASIS_4_3,78
2011,2,BM_BASIS_5_1,38
2011,2,BM_BASIS_5_2,49
2011,2,BM_BASIS_5_3,72
2011,2,BM_HP_1_1,37
2011,2,BM_HP_1_2,15
2011,2,BM_HP_1_3,107
2011,2,BM_HP_2_1,67
2011,2,BM_HP_2_2,21
2011,2,BM_HP_2_3,71
2011,2,BM_HP_3_1,59
2011,2,BM_HP_3_2,40
2011,2,BM_HP_3_3,60
2011,2,BM_HP_4_1,54
2011,2,BM_HP_4_2,43
2011,2,BM_HP_4_3,62
2011,2,BM_HP_5_1,66
2011,2,BM_HP_5_2,35
2011,2,BM_HP_5_3,58
2011,2,BM_Q1,79
2011,2,BM_Q10,80
2011,2,BM_Q2,80
2011,2,BM_Q3,79
2011,2,BM_Q4,80
2011,2,BM_Q5,79
2011,2,BM_Q6,80
2011,2,BM_Q7,79
2011,2,BM_Q8,80
2011,2,BM_Q9,79
2011,2,HP_MOM_1_1,44
2011,2,HP_MOM_1_2,50
2011,2,HP_MOM_1_3,50
2011,2,HP_MOM_1_4,49
2011,2,HP_MOM_1_5,82
2011,2,HP_MOM_2_1,23
2011,2,HP_MOM_2_2,25
2011,2,HP_MOM_2_3,31
2011,2,HP_MOM_2_4,45
2011,2,HP_MOM_2_5,23
2011,2,HP_MOM_3_1,86
2011,2,HP_MOM_3_2,78
2011,2,HP_MOM_3_3,72
2011,2,HP_MOM_3_4,59
2011,2,HP_MOM_3_5,48
2011,2,HP_Q1,187
2011,2,HP_Q2,37
2011,2,HP_Q3,74
2011,2,HP_Q4,85
2011,2,HP_Q5,412
2011,2,MOM_BASIS_1_1,30
2011,2,MOM_BASIS_1_2,23
2011,2,MOM_BASIS_1_3,100
2011,2,MOM_BASIS_2_1,39
2011,2,MOM_BASIS_2_2,26
2011,2,MOM_BASIS_2_3,88
2011,2,MOM_BASIS_3_1,46
2011,2,MOM_BASIS_3_2,25
2011,2,MOM_BASIS_3_3,82
2011,2,MOM_BASIS_4_1,40
2011,2,MOM_BASIS_4_2,32
2011,2,MOM_BASIS_4_3,81
2011,2,MOM_BASIS_5_1,50
2011,2,MOM_BASIS_5_2,47
2011,2,MOM_BASIS_5_3,56
2011,2,MOM_BM_1_1,47
2011,2,MOM_BM_1_2,34
2011,2,MOM_BM_1_3,24
2011,2,MOM_BM_1_4,18
2011,2,MOM_BM_1_5,30
2011,2,MOM_BM_2_1,33
2011,2,MOM_BM_2_2,34
2011,2,MOM_BM_2_3,24
2011,2,MOM_BM_2_4,41
2011,2,MOM_BM_2_5,21
2011,2,MOM_BM_3_1,19
2011,2,MOM_BM_3_2,24
2011,2,MOM_BM_3_3,32
2011,2,MOM_BM_3_4,41
2011,2,MOM_BM_3_5,37
2011,2,MOM_BM_4_1,22
2011,2,MOM_BM_4_2,40
2011,2,MOM_BM_4_3,37
2011,2,MOM_BM_4_4,27
2011,2,MOM_BM_4_5,27
2011,2,MOM_BM_5_1,32
2011,2,MOM_BM_5_2,21
2011,2,MOM_BM_5_3,36
2011,2,MOM_BM_5_4,26
2011,2,MOM_BM_5_5,38
2011,2,MOM_Q1,76
2011,2,MOM_Q10,77
2011,2,MOM_Q2,77
2011,2,MOM_Q3,76
2011,2,MOM_Q4,77
2011,2,MOM_Q5,76
2011,2,MOM_Q6,77
2011,2,MOM_Q7,76
2011,2,MOM_Q8,77
2011,2,MOM_Q9,76
2011,3,BASIS_Q1,42
2011,3,BASIS_Q2,101
2011,3,BASIS_Q3,177
2011,3,BASIS_Q4,417
2011,3,BASIS_Q5,58
2011,3,BM_BASIS_1_1,31
2011,3,BM_BASIS_1_2,15
2011,3,BM_BASIS_1_3,113
2011,3,BM_BASIS_2_1,62
2011,3,BM_BASIS_2_2,18
2011,3,BM_BASIS_2_3,79
2011,3,BM_BASIS_3_1,68
2011,3,BM_BASIS_3_2,16
2011,3,BM_BASIS_3_3,75
2011,3,BM_BASIS_4_1,65
2011,3,BM_BASIS_4_2,16
2011,3,BM_BASIS_4_3,78
2011,3,BM_BASIS_5_1,77
2011,3,BM_BASIS_5_2,11
2011,3,BM_BASIS_5_3,71
2011,3,BM_HP_1_1,29
2011,3,BM_HP_1_2,23
2011,3,BM_HP_1_3,107
2011,3,BM_HP_2_1,60
2011,3,BM_HP_2_2,28
2011,3,BM_HP_2_3,71
2011,3,BM_HP_3_1,57
2011,3,BM_HP_3_2,42
2011,3,BM_HP_3_3,60
2011,3,BM_HP_4_1,52
2011,3,BM_HP_4_2,45
2011,3,BM_HP_4_3,62
2011,3,BM_HP_5_1,65
2011,3,BM_HP_5_2,36
2011,3,BM_HP_5_3,58
2011,3,BM_Q1,79
2011,3,BM_Q10,80
2011,3,BM_Q2,80
2011,3,BM_Q3,79
2011,3,BM_Q4,80
2011,3,BM_Q5,79
2011,3,BM_Q6,80
2011,3,BM_Q7,79
2011,3,BM_Q8,80
2011,3,BM_Q9,79
2011,3,HP_MOM_1_1,39
2011,3,HP_MOM_1_2,49
2011,3,HP_MOM_1_3,39
2011,3,HP_MOM_1_4,51
2011,3,HP_MOM_1_5,75
2011,3,HP_MOM_2_1,24
2011,3,HP_MOM_2_2,31
2011,3,HP_MOM_2_3,33
2011,3,HP_MOM_2_4,41
2011,3,HP_MOM_2_5,38
2011,3,HP_MOM_3_1,89
2011,3,HP_MOM_3_2,72
2011,3,HP_MOM_3_3,80
2011,3,HP_MOM_3_4,60
2011,3,HP_MOM_3_5,39
2011,3,HP_Q1,195
2011,3,HP_Q2,68
2011,3,HP_Q3,35
2011,3,HP_Q4,58
2011,3,HP_Q5,439
2011,3,MOM_BASIS_1_1,40
2011,3,MOM_BASIS_1_2,13
2011,3,MOM_BASIS_1_3,99
2011,3,MOM_BASIS_2_1,53
2011,3,MOM_BASIS_2_2,18
2011,3,MOM_BASIS_2_3,81
2011,3,MOM_BASIS_3_1,40
2011,3,MOM_BASIS_3_2,17
2011,3,MOM_BASIS_3_3,95
2011,3,MOM_BASIS_4_1,67
2011,3,MOM_BASIS_4_2,14
2011,3,MOM_BASIS_4_3,71
2011,3,MOM_BASIS_5_1,90
2011,3,MOM_BASIS_5_2,11
2011,3,MOM_BASIS_5_3,51
2011,3,MOM_BM_1_1,52
2011,3,MOM_BM_1_2,32
2011,3,MOM_BM_1_3,27
2011,3,MOM_BM_1_4,18
2011,3,MOM_BM_1_5,23
2011,3,MOM_BM_2_1,29
2011,3,MOM_BM_2_2,35
2011,3,MOM_BM_2_3,25
2011,3,MOM_BM_2_4,36
2011,3,MOM_BM_2_5,27
2011,3,MOM_BM_3_1,18
2011,3,MOM_BM_3_2,25
2011,3,MOM_BM_3_3,34
2011,3,MOM_BM_3_4,43
2011,3,MOM_BM_3_5,32
2011,3,MOM_BM_4_1,29
2011,3,MOM_BM_4_2,39
2011,3,MOM_BM_4_3,34
2011,3,MOM_BM_4_4,25
2011,3,MOM_BM_4_5,25
2011,3,MOM_BM_5_1,24
2011,3,MOM_BM_5_2,21
2011,3,MOM_BM_5_3,32
2011,3,MOM_BM_5_4,30
2011,3,MOM_BM_5_5,45
2011,3,MOM_Q1,76
2011,3,MOM_Q10,76
2011,3,MOM_Q2,76
2011,3,MOM_Q3,76
2011,3,MOM_Q4,76
2011,3,MOM_Q5,76
2011,3,MOM_Q6,76
2011,3,MOM_Q7,76
2011,3,MOM_Q8,76
2011,3,MOM_Q9,76
2011,4,BASIS_Q1,42
2011,4,BASIS_Q2,28
2011,4,BASIS_Q3,300
2011,4,BASIS_Q4,367
2011,4,BASIS_Q5,58
2011,4,BM_BASIS_1_1,32
2011,4,BM_BASIS_1_2,14
2011,4,BM_BASIS_1_3,113
2011,4,BM_BASIS_2_1,43
2011,4,BM_BASIS_2_2,37
2011,4,BM_BASIS_2_3,79
2011,4,BM_BASIS_3_1,48
2011,4,BM_BASIS_3_2,36
2011,4,BM_BASIS_3_3,75
2011,4,BM_BASIS_4_1,49
2011,4,BM_BASIS_4_2,32
2011,4,BM_BASIS_4_3,78
2011,4,BM_BASIS_5_1,38
2011,4,BM_BASIS_5_2,50
2011,4,BM_BASIS_5_3,71
2011,4,BM_HP_1_1,29
2011,4,BM_HP_1_2,23
2011,4,BM_HP_1_3,107
2011,4,BM_HP_2_1,58
2011,4,BM_HP_2_2,30
2011,4,BM_HP_2_3,71
2011,4,BM_HP_3_1,57
2011,4,BM_HP_3_2,42
2011,4,BM_HP_3_3,60
2011,4,BM_HP_4_1,52
2011,4,BM_HP_4_2,45
2011,4,BM_HP_4_3,62
2011,4,BM_HP_5_1,69
2011,4,BM_HP_5_2,32
2011,4,BM_HP_5_3,58
2011,4,BM_Q1,79
2011,4,BM_Q10,80
2011,4,BM_Q2,80
2011,4,BM_Q3,79
2011,4,BM_Q4,80
2011,4,BM_Q5,79
2011,4,BM_Q6,80
2011,4,BM_Q7,79
2011,4,BM_Q8,80
2011,4,BM_Q9,79
2011,4,HP_MOM_1_1,34
2011,4,HP_MOM_1_2,34
2011,4,HP_MOM_1_3,39
2011,4,HP_MOM_1_4,61
2011,4,HP_MOM_1_5,85
2011,4,HP_MOM_2_1,34
2011,4,HP_MOM_2_2,38
2011,4,HP_MOM_2_3,34
2011,4,HP_MOM_2_4,35
2011,4,HP_MOM_2_5,25
2011,4,HP_MOM_3_1,83
2011,4,HP_MOM_3_2,79
2011,4,HP_MOM_3_3,79
2011,4,HP_MOM_3_4,55
2011,4,HP_MOM_3_5,42
2011,4,HP_Q1,176
2011,4,HP_Q2,62
2011,4,HP_Q3,55
2011,4,HP_Q4,63
2011,4,HP_Q5,439
2011,4,MOM_BASIS_1_1,43
2011,4,MOM_BASIS_1_2,15
2011,4,MOM_BASIS_1_3,93
2011,4,MOM_BASIS_2_1,43
2011,4,MOM_BASIS_2_2,18
2011,4,MOM_BASIS_2_3,90
2011,4,MOM_BASIS_3_1,39
2011,4,MOM_BASIS_3_2,20
2011,4,MOM_BASIS_3_3,93
2011,4,MOM_BASIS_4_1,41
2011,4,MOM_BASIS_4_2,43
2011,4,MOM_BASIS_4_3,67
2011,4,MOM_BASIS_5_1,35
2011,4,MOM_BASIS_5_2,65
2011,4,MOM_BASIS_5_3,52
2011,4,MOM_BM_1_1,46
2011,4,MOM_BM_1_2,40
2011,4,MOM_BM_1_3,24
2011,4,MOM_BM_1_4,21
2011,4,MOM_BM_1_5,20
2011,4,MOM_BM_2_1,37
2011,4,MOM_BM_2_2,29
2011,4,MOM_BM_2_3,29
2011,4,MOM_BM_2_4,30
2011,4,MOM_BM_2_5,26
2011,4,MOM_BM_3_1,23
2011,4,MOM_BM_3_2,19
2011,4,MOM_BM_3_3,33
2011,4,MOM_BM_3_4,39
2011,4,MOM_BM_3_5,38
2011,4,MOM_BM_4_1,20
2011,4,MOM_BM_4_2,36
2011,4,MOM_BM_4_3,32
2011,4,MOM_BM_4_4,36
2011,4,MOM_BM_4_5,27
2011,4,MOM_BM_5_1,25
2011,4,MOM_BM_5_2,27
2011,4,MOM_BM_5_3,34
2011,4,MOM_BM_5_4,25
2011,4,MOM_BM_5_5,41
2011,4,MOM_Q1,75
2011,4,MOM_Q10,76
2011,4,MOM_Q2,76
2011,4,MOM_Q3,76
2011,4,MOM_Q4,75
2011,4,MOM_Q5,76
2011,4,MOM_Q6,76
2011,4,MOM_Q7,75
2011,4,MOM_Q8,76
2011,4,MOM_Q9,76
2011,5,BASIS_Q1,94
2011,5,BASIS_Q2,17
2011,5,BASIS_Q3,261
2011,5,BASIS_Q4,365
2011,5,BASIS_Q5,58
2011,5,BM_BASIS_1_1,33
2011,5,BM_BASIS_1_2,13
2011,5,BM_BASIS_1_3,113
2011,5,BM_BASIS_2_1,43
2011,5,BM_BASIS_2_2,34
2011,5,BM_BASIS_2_3,82
2011,5,BM_BASIS_3_1,49
2011,5,BM_BASIS_3_2,32
2011,5,BM_BASIS_3_3,78
2011,5,BM_BASIS_4_1,49
2011,5,BM_BASIS_4_2,32
2011,5,BM_BASIS_4_3,78
2011,5,BM_BASIS_5_1,38
2011,5,BM_BASIS_5_2,49
2011,5,BM_BASIS_5_3,72
2011,5,BM_HP_1_1,23
2011,5,BM_HP_1_2,29
2011,5,BM_HP_1_3,107
2011,5,BM_HP_2_1,53
2011,5,BM_HP_2_2,35
2011,5,BM_HP_2_3,71
2011,5,BM_HP_3_1,64
2011,5,BM_HP_3_2,35
2011,5,BM_HP_3_3,60
2011,5,BM_HP_4_1,59
2011,5,BM_HP_4_2,38
2011,5,BM_HP_4_3,62
2011,5,BM_HP_5_1,73
2011,5,BM_HP_5_2,28
2011,5,BM_HP_5_3,58
2011,5,BM_Q1,79
2011,5,BM_Q10,80
2011,5,BM_Q2,80
2011,5,BM_Q3,79
2011,5,BM_Q4,80
2011,5,BM_Q5,79
2011,5,BM_Q6,80
2011,5,BM_Q7,79
2011,5,BM_Q8,80
2011,5,BM_Q9,79
2011,5,HP_MOM_1_1,38
2011,5,HP_MOM_1_2,42
2011,5,HP_MOM_1_3,40
2011,5,HP_MOM_1_4,68
2011,5,HP_MOM_1_5,69
2011,5,HP_MOM_2_1,37
2011,5,HP_MOM_2_2,34
2011,5,HP_MOM_2_3,32
2011,5,HP_MOM_2_4,28
2011,5,HP_MOM_2_5,30
2011,5,HP_MOM_3_1,75
2011,5,HP_MOM_3_2,75
2011,5,HP_MOM_3_3,79
2011,5,HP_MOM_3_4,55
2011,5,HP_MOM_3_5,52
2011,5,HP_Q1,175
2011,5,HP_Q2,16
2011,5,HP_Q3,160
2011,5,HP_Q4,82
2011,5,HP_Q5,362
2011,5,MOM_BASIS_1_1,45
2011,5,MOM_BASIS_1_2,15
2011,5,MOM_BASIS_1_3,90
2011,5,MOM_BASIS_2_1,37
2011,5,MOM_BASIS_2_2,23
2011,5,MOM_BASIS_2_3,91
2011,5,MOM_BASIS_3_1,38
2011,5,MOM_BASIS_3_2,23
2011,5,MOM_BASIS_3_3,90
2011,5,MOM_BASIS_4_1,46
2011,5,MOM_BASIS_4_2,37
2011,5,MOM_BASIS_4_3,68
2011,5,MOM_BASIS_5_1,36
2011,5,MOM_BASIS_5_2,54
2011,5,MOM_BASIS_5_3,61
2011,5,MOM_BM_1_1,48
2011,5,MOM_BM_1_2,31
2011,5,MOM_BM_1_3,25
2011,5,MOM_BM_1_4,22
2011,5,MOM_BM_1_5,24
2011,5,MOM_BM_2_1,32
2011,5,MOM_BM_2_2,33
2011,5,MOM_BM_2_3,26
2011,5,MOM_BM_2_4,26
2011,5,MOM_BM_2_5,34
2011,5,MOM_BM_3_1,16
2011,5,MOM_BM_3_2,27
2011,5,MOM_BM_3_3,36
2011,5,MOM_BM_3_4,44
2011,5,MOM_BM_3_5,28
2011,5,MOM_BM_4_1,26
2011,5,MOM_BM_4_2,23
2011,5,MOM_BM_4_3,41
2011,5,MOM_BM_4_4,35
2011,5,MOM_BM_4_5,26
2011,5,MOM_BM_5_1,28
2011,5,MOM_BM_5_2,37
2011,5,MOM_BM_5_3,23
2011,5,MOM_BM_5_4,24
2011,5,MOM_BM_5_5,39
2011,5,MOM_Q1,75
2011,5,MOM_Q10,76
2011,5,MOM_Q2,75
2011,5,MOM_Q3,76
2011,5,MOM_Q4,75
2011,5,MOM_Q5,76
2011,5,MOM_Q6,75
2011,5,MOM_Q7,75
2011,5,MOM_Q8,76
2011,5,MOM_Q9,75
2011,6,BASIS_Q1,42
2011,6,BASIS_Q2,28
2011,6,BASIS_Q3,448
2011,6,BASIS_Q4,219
2011,6,BASIS_Q5,58
2011,6,BM_BASIS_1_1,18
2011,6,BM_BASIS_1_2,108
2011,6,BM_BASIS_1_3,33
2011,6,BM_BASIS_2_1,30
2011,6,BM_BASIS_2_2,74
2011,6,BM_BASIS_2_3,55
2011,6,BM_BASIS_3_1,37
2011,6,BM_BASIS_3_2,64
2011,6,BM_BASIS_3_3,58
2011,6,BM_BASIS_4_1,35
2011,6,BM_BASIS_4_2,62
2011,6,BM_BASIS_4_3,62
2011,6,BM_BASIS_5_1,31
2011,6,BM_BASIS_5_2,59
2011,6,BM_BASIS_5_3,69
2011,6,BM_HP_1_1,21
2011,6,BM_HP_1_2,31
2011,6,BM_HP_1_3,107
2011,6,BM_HP_2_1,51
2011,6,BM_HP_2_2,37
2011,6,BM_HP_2_3,71
2011,6,BM_HP_3_1,64
2011,6,BM_HP_3_2,35
2011,6,BM_HP_3_3,60
2011,6,BM_HP_4_1,58
2011,6,BM_HP_4_2,39
2011,6,BM_HP_4_3,62
2011,6,BM_HP_5_1,71
2011,6,BM_HP_5_2,30
2011,6,BM_HP_5_3,58
2011,6,BM_Q1,79
2011,6,BM_Q10,80
2011,6,BM_Q2,80
2011,6,BM_Q3,79
2011,6,BM_Q4,80
2011,6,BM_Q5,79
2011,6,BM_Q6,80
2011,6,BM_Q7,79
2011,6,BM_Q8,80
2011,6,BM_Q9,79
2011,6,HP_MOM_1_1,44
2011,6,HP_MOM_1_2,35
2011,6,HP_MOM_1_3,40
2011,6,HP_MOM_1_4,59
2011,6,HP_MOM_1_5,67
2011,6,HP_MOM_2_1,34
2011,6,HP_MOM_2_2,43
2011,6,HP_MOM_2_3,35
2011,6,HP_MOM_2_4,26
2011,6,HP_MOM_2_5,27
2011,6,HP_MOM_3_1,71
2011,6,HP_MOM_3_2,71
2011,6,HP_MOM_3_3,74
2011,6,HP_MOM_3_4,64
2011,6,HP_MOM_3_5,55
2011,6,HP_Q1,24
2011,6,HP_Q2,241
2011,6,HP_Q3,133
2011,6,HP_Q4,32
2011,6,HP_Q5,365
2011,6,MOM_BASIS_1_1,33
2011,6,MOM_BASIS_1_2,71
2011,6,MOM_BASIS_1_3,45
2011,6,MOM_BASIS_2_1,34
2011,6,MOM_BASIS_2_2,71
2011,6,MOM_BASIS_2_3,44
2011,6,MOM_BASIS_3_1,27
2011,6,MOM_BASIS_3_2,74
2011,6,MOM_BASIS_3_3,48
2011,6,MOM_BASIS_4_1,26
2011,6,MOM_BASIS_4_2,71
2011,6,MOM_BASIS_4_3,52
2011,6,MOM_BASIS_5_1,22
2011,6,MOM_BASIS_5_2,55
2011,6,MOM_BASIS_5_3,72
2011,6,MOM_BM_1_1,42
2011,6,MOM_BM_1_2,32
2011,6,MOM_BM_1_3,23
2011,6,MOM_BM_1_4,27
2011,6,MOM_BM_1_5,25
2011,6,MOM_BM_2_1,32
2011,6,MOM_BM_2_2,27
2011,6,MOM_BM_2_3,31
2011,6,MOM_BM_2_4,30
2011,6,MOM_BM_2_5,29
2011,6,MOM_BM_3_1,18
2011,6,MOM_BM_3_2,33
2011,6,MOM_BM_3_3,34
2011,6,MOM_BM_3_4,35
2011,6,MOM_BM_3_5,29
2011,6,MOM_BM_4_1,30
2011,6,MOM_BM_4_2,21
2011,6,MOM_BM_4_3,36
2011,6,MOM_BM_4_4,34
2011,6,MOM_BM_4_5,28
2011,6,MOM_BM_5_1,27
2011,6,MOM_BM_5_2,36
2011,6,MOM_BM_5_3,25
2011,6,MOM_BM_5_4,23
2011,6,MOM_BM_5_5,38
2011,6,MOM_Q1,74
2011,6,MOM_Q10,75
2011,6,MOM_Q2,75
2011,6,MOM_Q3,74
2011,6,MOM_Q4,75
2011,6,MOM_Q5,74
2011,6,MOM_Q6,75
2011,6,MOM_Q7,74
2011,6,MOM_Q8,75
2011,6,MOM_Q9,74
2011,7,BASIS_Q1,34
2011,7,BASIS_Q2,30
2011,7,BASIS_Q3,598
2011,7,BASIS_Q4,61
2011,7,BASIS_Q5,56
2011,7,BM_BASIS_1_1,16
2011,7,BM_BASIS_1_2,100
2011,7,BM_BASIS_1_3,39
2011,7,BM_BASIS_2_1,36
2011,7,BM_BASIS_2_2,68
2011,7,BM_BASIS_2_3,52
2011,7,BM_BASIS_3_1,29
2011,7,BM_BASIS_3_2,58
2011,7,BM_BASIS_3_3,69
2011,7,BM_BASIS_4_1,35
2011,7,BM_BASIS_4_2,57
2011,7,BM_BASIS_4_3,64
2011,7,BM_BASIS_5_1,25
2011,7,BM_BASIS_5_2,69
2011,7,BM_BASIS_5_3,62
2011,7,BM_HP_1_1,31
2011,7,BM_HP_1_2,12
2011,7,BM_HP_1_3,112
2011,7,BM_HP_2_1,51
2011,7,BM_HP_2_2,23
2011,7,BM_HP_2_3,82
2011,7,BM_HP_3_1,53
2011,7,BM_HP_3_2,38
2011,7,BM_HP_3_3,65
2011,7,BM_HP_4_1,56
2011,7,BM_HP_4_2,34
2011,7,BM_HP_4_3,66
2011,7,BM_HP_5_1,46
2011,7,BM_HP_5_2,31
2011,7,BM_HP_5_3,79
2011,7,BM_Q1,77
2011,7,BM_Q10,78
2011,7,BM_Q2,78
2011,7,BM_Q3,78
2011,7,BM_Q4,78
2011,7,BM_Q5,78
2011,7,BM_Q6,78
2011,7,BM_Q7,78
2011,7,BM_Q8,78
2011,7,BM_Q9,78
2011,7,HP_MOM_1_1,44
2011,7,HP_MOM_1_2,42
2011,7,HP_MOM_1_3,43
2011,7,HP_MOM_1_4,48
2011,7,HP_MOM_1_5,59
2011,7,HP_MOM_2_1,20
2011,7,HP_MOM_2_2,34
2011,7,HP_MOM_2_3,26
2011,7,HP_MOM_2_4,35
2011,7,HP_MOM_2_5,22
2011,7,HP_MOM_3_1,91
2011,7,HP_MOM_3_2,79
2011,7,HP_MOM_3_3,86
2011,7,HP_MOM_3_4,72
2011,7,HP_MOM_3_5,75
2011,7,HP_Q1,182
2011,7,HP_Q2,132
2011,7,HP_Q3,61
2011,7,HP_Q4,375
2011,7,HP_Q5,29
2011,7,MOM_BASIS_1_1,24
2011,7,MOM_BASIS_1_2,79
2011,7,MOM_BASIS_1_3,52
2011,7,MOM_BASIS_2_1,29
2011,7,MOM_BASIS_2_2,71
2011,7,MOM_BASIS_2_3,55
2011,7,MOM_BASIS_3_1,26
2011,7,MOM_BASIS_3_2,76
2011,7,MOM_BASIS_3_3,53
2011,7,MOM_BASIS_4_1,36
2011,7,MOM_BASIS_4_2,61
2011,7,MOM_BASIS_4_3,58
2011,7,MOM_BASIS_5_1,26
2011,7,MOM_BASIS_5_2,64
2011,7,MOM_BASIS_5_3,66
2011,7,MOM_BM_1_1,34
2011,7,MOM_BM_1_2,28
2011,7,MOM_BM_1_3,23
2011,7,MOM_BM_1_4,35
2011,7,MOM_BM_1_5,35
2011,7,MOM_BM_2_1,25
2011,7,MOM_BM_2_2,34
2011,7,MOM_BM_2_3,37
2011,7,MOM_BM_2_4,25
2011,7,MOM_BM_2_5,34
2011,7,MOM_BM_3_1,26
2011,7,MOM_BM_3_2,22
2011,7,MOM_BM_3_3,36
2011,7,MOM_BM_3_4,35
2011,7,MOM_BM_3_5,36
2011,7,MOM_BM_4_1,26
2011,7,MOM_BM_4_2,38
2011,7,MOM_BM_4_3,24
2011,7,MOM_BM_4_4,40
2011,7,MOM_BM_4_5,27
2011,7,MOM_BM_5_1,44
2011,7,MOM_BM_5_2,33
2011,7,MOM_BM_5_3,35
2011,7,MOM_BM_5_4,20
2011,7,MOM_BM_5_5,24
2011,7,MOM_Q1,77
2011,7,MOM_Q10,78
2011,7,MOM_Q2,78
2011,7,MOM_Q3,77
2011,7,MOM_Q4,78
2011,7,MOM_Q5,78
2011,7,MOM_Q6,77
2011,7,MOM_Q7,78
2011,7,MOM_Q8,77
2011,7,MOM_Q9,78
2011,8,BASIS_Q1,52
2011,8,BASIS_Q2,84
2011,8,BASIS_Q3,180
2011,8,BASIS_Q4,407
2011,8,BASIS_Q5,56
2011,8,BM_BASIS_1_1,37
2011,8,BM_BASIS_1_2,10
2011,8,BM_BASIS_1_3,108
2011,8,BM_BASIS_2_1,68
2011,8,BM_BASIS_2_2,14
2011,8,BM_BASIS_2_3,74
2011,8,BM_BASIS_3_1,66
