date,C_AUD,C_CAD,C_NZD,C_NOK,C_ZAR,C_BRL,C_CLP,C_RUB,C_MXN,C_PEN,C_MYR,C_IDR
2004-09-30,0.010031790886612546,0.026007239534151738,0.026400613967766162,0.013912940951061659,0.03687315634218291,0.03002793296089412,0.029636947394418023,0.0003323260875292,-0.003672933974639192,0.010616028708133829,0.0,0.00968865665142471
2004-10-31,0.04693292299083707,0.04074362229228923,0.045162255121878214,0.06211403749070521,0.0471042471042471,0.0019240860591220876,-0.005363357215967035,0.015476319979258246,-0.006710243436339525,0.006925624811803477,0.0,0.008121158911326365
2004-11-30,0.05297969000534497,0.03443747882073889,0.017599084275289778,0.032878462060825786,0.03661105493764727,0.04115825896922232,0.03733118151703119,0.014026079295154092,0.019866229624379894,0.0025660377358489583,0.0,0.015264623955430823
2004-12-31,-0.017955713469957613,-0.030034101647561373,0.007874015748031482,0.015374512620562442,0.0403225806451617,0.022932617969783298,0.05219411922423811,0.018851353267990145,0.0017749378771745317,0.006838905775075954,0.0,-0.03753351206434197
2005-01-31,0.0006460783046904339,-0.009603255340793426,0.001813616071428381,-0.035652937963571385,-0.04104637576389303,0.005262369377129872,-0.04293901291591806,-0.006279885206552982,0.0007771387969890409,0.008120116439405578,0.0,0.02001750164077798
2005-02-28,0.014462809917355157,-0.012338236476167497,0.007241331290906539,0.011886739557050552,0.023117609116318993,0.03476474691884346,0.031225191849695744,0.008355835394648459,0.016384193541107317,0.0021495470597268085,0.0,-0.007383279044516966
2005-03-31,-0.016102342158859417,0.022688039457459785,-0.018111433706622493,-0.011449747012851397,-0.07435417744696093,-0.03858407079645998,-0.03300921187308081,-0.0020193903121692447,-0.014171932010322963,-0.001533036946190447,0.0,-0.031036296685954312
2005-04-30,0.004722168316191322,-0.023479831426851394,0.017741481272880888,0.008013600772625917,0.03493305870236907,0.06635541869474526,0.010254200775527522,0.004255013794538742,0.01197310891071246,0.0007671064743786093,0.0,-0.005545093115715605
2005-05-31,-0.01854236415142918,-0.015917529030729294,-0.012728278915329239,-0.020590833404991904,-0.06967385888935751,0.04364503421107191,0.0005172859729283275,-0.010454954667245553,0.01441589585474512,0.001536570374923274,0.0,0.008440599282550698
2005-06-30,-0.0004591970611387275,0.03216600758286137,-0.020179372197309253,-0.02351872490496354,-0.02536231884057949,0.025733730327520243,0.0024198427102246622,-0.022838222746939696,0.017404033832139953,-0.0001536334306345699,0.0,-0.024646256753280804
2005-07-31,-0.008860011813349167,-0.008368369987063251,-0.027745995423341108,-0.0045667651953222865,0.0070340417528678145,-0.0388389206868357,0.025706940874035578,-0.0007285485821003634,0.01056685295637072,0.00030736130321207256,0.012995668110629799,-0.012449186991869698
2005-08-31,-0.005231095219176196,0.0409898156720816,0.01853486319505726,0.029958912150263917,0.03100179945395909,0.03403086028323821,0.04231728725861594,0.007402951001387104,-0.015307066222715493,-0.008834729626808868,-0.005501060445387007,-0.04466019417475764
2005-09-30,0.006523330892631574,0.005543565655283356,-0.012637203928365315,-0.019528852056476365,0.0021609016712007545,0.05156701489219828,0.004641232711407817,-0.0019271325976527587,-0.004080579939758078,-0.012187782124586266,0.0006101281269066394,-0.007228915662649937
2005-10-31,-0.0021162621519741354,0.01073567151411492,0.028450230381042996,0.0074600904487651665,-0.038490284005979314,-0.008725157537566863,-0.014994971198683316,0.0018429417716734342,-0.00352007636775864,-0.019764011799409897,-0.001351064957083814,0.03833066453162526
2005-11-30,-0.018954205050036643,0.00038509263617303446,-0.0002133409187883295,-0.03938838102169173,0.0361249854803114,0.031125045438022303,0.06112350829533386,-0.01081103975886577,0.029229352164568345,-0.006156552330694565,-0.0008470089994705443,-0.003788634097706467
2005-12-31,-0.01222725123285795,0.005161068341146491,-0.028807169784479725,-0.0024668128481688534,0.01645086386713346,-0.06209247815896013,0.002139037433154689,0.0020487041224561686,-0.018106850827191656,-0.0029231218941829784,-0.0004762156727868838,0.02034587995930881
2006-01-31,0.028997401176309667,0.011572764846638828,0.002929544455837485,0.03073293272351063,0.05256835128417525,0.04497884658205309,-0.02470247973069073,0.028489646227469967,0.026562871970670754,0.022414823670053652,0.008753669602348468,0.052180893765051195
2006-02-28,-0.02279675661305325,0.00047880212414042056,-0.03987147655907708,-0.035965344894849705,-0.010898959272309994,0.04612159329140453,0.016649313589387926,-0.009787071669467351,6.189975097226075e-05,0.02058868384932122,0.006987368986831388,-0.0013361838588998864
2006-03-31,-0.04298442494728971,-0.02146690518783545,-0.08526011560693625,0.02135129648981704,-0.03769418815550818,-0.03785382908626367,-0.03297440917354266,0.014561524146931681,-0.04297601254055605,-0.012648697485318383,0.006764069264069583,0.022404371584699323
2006-04-30,0.0700021320446309,0.040922190201728936,0.05130123887918847,0.06235324185741864,0.025713615517144017,0.05196274902746656,0.03527651771064666,0.015436002276163041,-0.017241533735187997,0.0016591251885369473,0.01524515863205611,0.03977272727272707
2006-05-31,0.001129117959617565,0.02434261319769293,0.005457133818411952,0.031130070989738634,-0.07703620754012708,-0.07893593919652542,-0.025397422631925792,0.015502947876735229,-0.012440792354197594,0.005459508644222177,0.0026163591297163613,-0.04916261480280837
2006-06-30,-0.03343727194320956,-0.02220347262311806,-0.06646739557932846,-0.03799654576856648,-0.07374753656259747,0.031239502855223478,-0.03240192955310861,-0.004731251975966466,-0.008193737142456081,0.009182736455463969,-0.014520287691681344,-0.009153685562871883
2006-07-31,0.04228155673004319,-0.012151254606071138,0.052746882372767256,0.003187067341699157,0.03433108035618471,0.010179843909060349,0.012253547079417837,0.006273667782934034,0.04295255958643995,0.008333333333333304,0.0012228260869564522,0.024177631578947034
2006-08-31,0.006848864010536859,0.026338300841925122,0.03825836401472715,-0.0032638058193972252,-0.012292041962487898,0.037383835539284815,0.010144253140996096,0.00743854783390141,0.006330133738462029,0.0013908205841444143,0.0,-2.220446049250313e-16
2006-09-30,-0.018771665903590806,-0.0036335905257492973,0.011948812827628608,-0.028849926528853653,-0.07528743140841399,-0.026456477039067727,0.0,-0.0008747314339094814,-0.013873819068329518,-0.003848522167487878,-0.0005431830526886339,-0.009771986970683488
2006-10-31,0.01339821357152382,-0.009288476067730311,0.007236992458292013,-0.01702285342650145,0.005947100377854397,0.016229017204151486,0.02518843621791822,-0.004504234739482249,0.020505455303574394,0.0066635673330235345,0.0014959880320954966,0.004909983633387238
2006-11-30,0.032098927843188685,-0.01085809741515742,0.027151716835577044,0.05553293900716039,0.06707103288689464,-0.011566265060240943,-0.010386176942687397,0.020608760422068384,-0.018997841154414608,0.0012412723041117513,0.013507925568573942,-0.00027270248159250166
2006-12-31,-0.0008922312153462064,-0.020369493131217498,0.03526986230763551,-0.0019677511870240805,0.015451438336656187,0.0145045632333769,-0.009909320370197316,-0.0012417772543563688,0.011460382840225991,0.00781860828772496,0.02689313517338987,0.014946028231387132
2007-01-31,-0.011800727179945403,-0.016392748220941944,-0.022332859174964192,0.0020756162983777138,-0.031948991900741186,0.010516409834137264,-0.017632473138029736,-0.004989485296392759,-0.014867649389760818,0.0,0.009141551206970133,-0.00741758241758228
2007-02-28,0.01723470178156461,0.006694810455844191,0.019132838643969308,0.0195420915979585,-0.0026879133268252753,0.005202790587678585,0.009643022716735894,0.013895003880655787,-0.010862748611360051,0.002508230130114475,-0.0007136739937199099,-0.0034495975469520657
2007-03-31,0.02411320515261095,0.013220998055735844,0.012920265543579168,0.01240132500535629,-0.014658267289846538,0.01854751294712753,-0.003971185814554246,0.006293547208725325,0.0062564232010531295,0.002199528672427231,0.011784414534111276,-0.0020218579234986267
2007-04-30,0.03345932213891789,0.03649798477384669,0.051233262861169804,0.01808694484991835,0.05704445701438465,0.02425244251455627,0.02664264719825482,0.011706341402245357,0.014264030868825772,0.0018888713993387984,0.01219120011694197,0.007487337590839749
2007-05-31,-0.014749085676599494,0.03865296060281875,-0.02091573372662081,-0.016947475197308326,-0.02923492899790814,0.036120555228916995,-0.00047384382107629186,-0.008900768072870102,0.01075298629883803,2.220446049250313e-16,0.005733607762422821,0.027375565610860075
2007-06-30,0.018986186332379917,0.002845414684205849,0.03909619993153024,0.022161715615200528,0.001036738101864998,0.002177588768766059,-0.004528301886792541,0.0025426329232847156,-0.004407373840073614,0.0015765410688950432,-0.023542922767728847,-0.032081462827110996
2007-07-31,0.054225141833383006,0.02618352400555235,0.056009488666314944,0.02290207981236847,0.04063486546760475,0.04024091248267747,0.015812170579779794,0.013124644726267842,0.0006859594685426629,0.004433887569279538,0.01737987439754618,0.003075233388249332
2007-08-31,-0.07460488302271573,-0.01592161665646019,-0.12529639336078868,-0.006978516444467231,-0.04572119537053032,-0.05585748792270495,-0.007608178792202325,-0.005806881343420556,-0.021690762509570805,-0.0018966334755804448,-0.02269483300028552,-0.03292618162506711
2007-09-30,0.07180460333006855,0.05496198379963224,0.06291910400913103,0.05990779227851095,0.042176743382204895,0.07395898073337448,0.02615399629159776,0.02682533457130054,0.016374231528063277,0.01818474412616644,0.022325988618123516,0.02772623076083436
2007-10-31,0.05859843509052487,0.059328279637818726,0.03241610738255063,0.0218776373264582,0.06177124987575411,0.06360292004368562,0.03819655521783116,0.012673002492451957,0.020503213992077107,0.03616748094912592,0.0274362818590701,0.007035286358140436
2007-11-30,-0.04710008092797402,-0.04225068064938986,0.0031203276344013986,-0.01616803073020756,-0.050602497096399746,-0.03245182280804182,-0.03358464701850594,0.011747995632276353,-0.02106370329720597,-0.0006498916847195169,-0.014042867701404282,-0.03403238651446849
2007-12-31,-0.010870796059336274,0.008593948639715077,-0.002462575335363759,-0.007588036618162319,-0.01116175573341005,0.01201666010018565,0.03125157772504683,-0.009761092787632486,0.011242190354191495,0.007707679132172629,0.01272455089820368,-0.0005306447333509601
2008-01-31,0.01768746422438472,-0.013048933500627191,0.014746962905216598,0.014132490954838373,-0.04542807221898648,-0.0014331881410707403,0.06283537239751036,0.006205955183933742,-0.0024680081559596,0.013979226970883829,0.032457496136012454,0.014535666218035592
2008-02-29,0.05562742561448908,0.016426057236137215,0.045646606914212295,0.047065950020672265,-0.018064993608288726,0.06465414073719478,0.008070623363696905,0.014999093917052564,0.009989283883892641,0.015018751836297195,0.009990633780830649,0.025903015574947785
2008-03-31,-0.0199808184143222,-0.03718074656188619,-0.01683707830772052,0.020758087311557594,-0.07562659369363778,-0.03749352070494705,0.036371790559480255,0.024903480154568003,0.003670883116275947,0.044610940602997085,0.0032889584964759244,-0.013834422657952428
2008-04-30,0.02468330343065328,0.010823155595273581,-0.026528832980445838,-0.0030528375733853697,0.06511658717541069,0.02600011818235526,-0.03075418387307116,-0.006420789083518508,0.017558468749256484,-0.028484231943031624,0.010604621715732954,-0.004554326610279769
2008-05-31,0.020480713110839766,0.014301540940678814,0.0029426816786084498,0.013446511443417686,-0.017794983571359002,0.01584728975328642,-0.04115869542565376,0.002034883720930747,0.015781333075547632,-0.0036001398112552874,-0.025000000000000022,-0.008387096774193692
2008-06-30,-0.007071179743149858,-0.018582583769892302,-0.03488965429263968,-0.012108150470219514,-0.02810800556468962,0.0410248398687707,-0.05429641308632227,0.001154389539748335,0.005169414942718387,-0.035986252442887,-0.007048728164265938,0.004862236628850436
2008-07-31,-0.012043776509399473,-0.011287564133886985,-0.028881105016191788,-0.00975884213181255,0.0698653027812175,0.025111303289452547,0.007345642247369444,0.006271090490245657,0.02616950098964499,0.05446793391366178,2.220446049250313e-16,0.014468924695823837
2008-08-31,-0.09031642550484964,-0.02301045495775078,-0.044848237375799904,-0.04123883928571426,-0.04766414751531822,-0.037873651771957006,-0.02976018491765353,-0.04757952996182757,-0.011185825700284924,-0.04431239388794572,-0.03432968333826558,-0.004039301310044707
2008-09-30,-0.02348074345976825,0.012176854312635932,-0.021873886711791912,-0.04361207226279329,-0.03998144425545058,-0.1186854970124932,-0.03620161514898379,-0.014595231474905823,-0.0584090349952886,-0.003215434083601365,-0.0127100073046017,-0.018746652383503037
2008-10-31,-0.20274463007159882,-0.15925248832012984,-0.14743589743589736,-0.1622227852629068,-0.1920087958219845,-0.13497004581228733,-0.1939997007332036,-0.07206411870380114,-0.16672210790153663,-0.04570413436692522,-0.044127915095656944,-0.13564814814814796
2008-11-30,-0.029112408322107486,0.0005284123242010885,-0.06109022556390986,-0.043371638769283516,0.007527693856999251,-0.0821563342318058,0.010661625708884959,-0.017925510291508795,-0.02413504148328205,0.0,-0.011594202898550843,-0.10559006211180055
2008-12-31,0.07484776073383181,-0.003564196030781508,0.0636090636090636,0.0016709272932406982,0.0740941049215793,-0.00568181818181801,0.037661828167909084,-0.10175343106383838,-0.043484853955301994,-0.013855709507883507,0.04696531791907521,0.10779816513761409
2009-01-31,-0.04267068273092367,0.021429753433724663,-0.08547227926078049,0.04536259470757309,-0.0652173913043479,0.018385082318004953,0.04134324699730341,-0.09830527994330263,-0.01837990331589634,-0.0072727272727272085,-0.03527115572284967,-0.03625110521662289
2009-02-28,-0.03198741478762457,-0.041021978893914124,-0.045093086350453504,-0.02927430165573708,-0.009757245342905452,-0.039471476510067216,0.015010781224083392,-0.05526414606915253,-0.05538667559424182,-0.026728422607598445,-0.022618885406731404,-0.05316031812473743
2009-03-31,0.08458442965485213,0.029152376286134096,0.11384344077593833,0.0595393474088286,0.05851960192044792,0.06461840753807002,0.05057721629274692,0.06568774063117866,0.049930578744793674,0.036640612537884865,0.01143880926130092,0.03599306157849047
2009-04-30,0.032251159471994306,0.018463073852295286,0.008268097457999612,-0.007271119782933266,0.10645558487247153,0.0274846287969166,-0.025761819879466463,0.014133130318768394,0.04138145612943389,0.03654100529100557,0.0112891986062722,0.06512702078521948
2009-05-31,0.08875371535218046,0.08197606406910807,0.08802233272267301,0.023440120437756784,0.04708345356425858,0.08204453491547303,0.041736669908921664,0.06455213976047314,0.03835043709616137,0.006322795341098031,0.02397602397602383,0.049951503394761954
2009-06-30,0.021205002856961475,-0.02985595809690078,0.03648171905067321,-0.0031181959564537953,0.013470967420792013,0.025560732197866365,0.06397591494966637,-0.0008790045858316775,-0.011552550014088947,-0.002655160969133985,-0.008349844324936573,-0.0038647342995157263
2009-07-31,0.017594031706559043,0.05328490644108275,0.014697919084087685,0.02964018639209587,0.018608188617061483,0.03701454708662233,-0.020819898664209635,-0.015294622156455384,0.004168710152035127,0.007894560781427584,-0.00014150275930402412,0.0396785534907067
2009-08-31,0.013257575757575468,-0.009381973857995107,0.04048181748875512,0.02789093811981047,0.0024205998767468095,0.013322988844002959,-0.010573329687357691,0.002131329788395586,0.01067602089449804,0.011299052774018659,0.0026958002270147663,-0.006982543640897676
2009-09-30,0.0642749472414832,0.022873381160905648,0.06008206330597887,0.04707615945400945,0.03859452325965074,0.04902896273013013,-0.002998909487458956,0.05158071600023817,-0.028996453191757143,0.022660439370351115,0.018202831551574983,0.03724780134506078
2009-10-31,0.021415217268143216,-0.0023238520171037225,0.01175006911805343,0.020121838656082858,-0.026972539502154724,0.015590708279891619,0.03733031674208109,0.028928127035172224,0.01672062034179045,-0.005333792154163963,0.009773887673230952,0.00572320499479706
2009-11-30,0.02695656997060314,0.0235965746907707,-0.006353326957234895,0.015868905161636082,0.05967478568512741,0.011503200138384129,0.07054193157735367,0.01408179769225848,0.032326757104386816,0.00964127508034407,0.016609817588610465,0.022340425531914843
2009-12-31,-0.034944639481501394,-1.1102230246251565e-16,-0.010381574424200513,-0.0362918147628597,-0.0054336425705251434,-0.007723995880535628,-0.023262690980778378,-0.05030206100577084,-0.01260047961630717,-0.004238021103615153,-0.015907764156450677,-0.0035511740075261367
2010-01-31,0.003749720170136861,-0.014487317736415206,-0.018410448798110268,-0.008287245664345355,-0.031477330816719884,-0.061382310294828435,-0.028396303213140017,0.0006718443116304762,0.00713739189575624,0.009781659388646613,-0.0005834305717618005,0.0035638297872337965
2010-02-28,-0.0026763311959856484,0.012869218349320866,-0.018331092080118738,-0.008336648244225864,-0.017349304482226047,0.023384902860597245,-0.01337049985826333,0.012027254429779255,0.006796845516688688,0.005267778753292207,0.0071984721610105495,0.010209564750134348
2010-03-31,0.026276066416951016,0.03780000985658627,0.02314347512617143,-0.00472564314234214,0.057196740173884875,0.019527091387908646,0.008384945212005723,0.01778442452309137,0.04270095941258756,0.0017590149516271136,0.04337829552421857,0.022583658442771437
2010-04-30,0.00533856294601498,0.0030649068169459337,0.010006342047776728,-0.005095455993027409,-0.015655262540629433,0.015389867152163283,2.220446049250313e-16,0.002571408028204436,-0.0035612362866129788,-0.000984079007486205,0.013830613830613903,0.006470523172214193
2010-05-31,-0.09791384448658902,-0.04858432884959074,-0.0649549989534639,-0.08603336550392959,-0.02696446038474054,-0.045170578009561035,-0.023630105126058676,-0.057496164406527606,-0.0449338866904736,0.0006330226833131114,-0.030727519204699516,-0.029935622317595945
2010-06-30,0.01471648246035584,0.00042346962781714126,0.02619012087748107,0.0037750936084819386,0.00022176419943131798,0.02124826629680987,-0.01916233232959197,-0.0031376074590532266,0.00518844494116899,0.005836575875486361,0.02532818532818526,0.028130170987312964
2010-07-31,0.05730184099923008,0.024685405718142706,0.05671489856758538,0.05779256162723545,0.04317888004354664,0.02188332671920179,0.0474051419287016,0.033665114105625005,0.01596763891845865,0.0015943312666075737,0.013143483023001057,0.006718862790827229
2010-08-31,-0.01634846873075424,-0.026289845547157298,-0.042936764604692756,-0.03440449826446179,-0.0044166858598314596,-0.0036714866696789805,0.03032988675529258,-0.024402575829242323,-0.028162214354683135,0.008215752813002242,0.016655266213829956,0.003175133689839349
2010-09-30,0.10279469520177598,0.03177524824412714,0.059601696743116106,0.08653878971978601,0.05898894540132993,0.03698931029433261,0.04658353086674194,0.017913406593839776,0.045738120710173025,0.004485109436670243,0.01884927066450559,0.004644915775925629
2010-10-31,-0.00030967741935483684,9.688514266326109e-05,0.00854932826706456,-0.007746949903056799,-0.014464986390470114,-0.005186026862453841,-0.0218750000000002,-0.008521294274821622,0.0015852121776400718,-0.0037177378994782684,-0.007879080237980451,-0.0009504640500948014
2010-11-30,0.015591925241365434,0.021576681348047577,0.025968783638320447,-0.027652918416070094,0.003084887596624508,-0.0032235581111692557,0.029152401701421082,-0.01848719929996545,0.005564994209015683,-0.003952287698059331,-0.008924302788844485,-0.0021757322175737226
2010-12-31,0.03040008133801053,0.010703746311208961,0.0013770491803279938,0.021958606764260535,0.060743972618197084,0.023329073672323064,0.02816000000000063,0.02605750206986568,0.0019813270038699926,0.0003561887800533903,0.015536494578410887,-0.004332611231461447
2011-01-31,-0.017366421629088524,0.004219197347933301,0.00412546657062407,0.03314297634879626,-0.06021788155783181,0.009116809116809232,-0.04248799918292301,0.025129179842562355,0.02689853050479374,0.012623985572588259,0.01245289202031774,-0.003487213550315116
2011-02-28,0.00542250338906447,0.0031238978183101285,-0.02719446980566076,0.022194777385849962,-0.005749590570109153,-0.0030794068404689234,0.030523102831280458,0.019200788315431483,-0.011537419656709513,-0.009042819358067056,0.0014768624876928538,0.020159241063864908
2011-03-31,0.029862671660424667,0.02172458172458147,0.020915733726620367,0.007095815884605727,0.04450513549031254,0.021188251816572246,-0.013498079119509288,0.021862526053719744,0.02259735244986527,-0.004164442071543206,0.006657085749211422,0.015715514769142347
2011-04-30,0.04616205207777746,0.014837260331226121,0.05233436207236197,0.048623491658378315,0.022927994232329274,0.04375258914629865,0.03950350782514844,0.029393742342749718,0.027129092751061457,-0.00794491525423724,0.01640362659503003,0.010431758910460776
2011-05-31,-0.02567786790266513,-0.020469781485082827,-0.003931111943092369,-0.044102214528526806,-0.05540343061447428,-0.03656514797985999,-0.016141021556759783,-0.02569383365561906,-0.008849065955664925,0.030192797380865777,-0.028495930317908202,0.0031393523632359255
2011-06-30,0.012844298558584377,0.006800968622803882,0.026749357890120784,0.030863683855279156,0.03026493696327459,0.036005089058524176,-0.0013256270215807886,0.015348579991437017,-0.005587399246232527,-0.0016342836390046411,0.00983363531543402,-0.002898382702452462
2011-07-31,0.0361185477431778,0.023573462714903348,0.062416107382550656,0.0025956448786998987,0.024001257315630742,0.00312679471635513,0.031109896118097113,0.017904854877376364,0.009786759342686802,0.005477451159393576,0.0316057774001699,0.016259204712812725
2011-08-31,-0.029057116953762452,-0.03042388914455174,-0.019123643255039346,0.008347354645728,-0.045415252723700616,-0.013285480418083417,-0.014228737738493646,-0.04565536483289889,-0.056511354896166544,0.004401247019988785,-0.01357693597049947,-0.005332239540607464
2011-09-30,-0.07628740837574122,-0.04352716779967736,-0.08149882903981265,-0.07165233388581793,-0.10599093057418385,-0.12512738590354466,-0.08695438216623153,-0.0911529298661028,-0.07820843392825805,-0.013745704467353903,-0.05675889328063255,-0.04015748031495947
2011-10-31,0.044983573414203004,0.008035890356931752,0.010772565017848068,0.03947285339298756,-0.022421188678892534,0.027828105537311743,0.01240534077321609,0.033819110581815526,-0.00817548612498964,0.016547159404302292,0.010867828032603333,0.001915924715428119
2011-11-30,-0.006239419588875195,-0.0025079911482667194,-0.019360534779592653,-0.039099608223832516,-0.011199259144929474,-0.02000277430989006,-0.026670546018814467,-0.0002213953179446282,-0.004487576266690607,0.00740877940359308,-0.015730690577316575,-0.02601536772777102
2011-12-31,-0.016110191764820425,-0.005185656279046991,-0.009324758842443659,-0.041482158434760774,-0.008265727843257076,-0.04071856287425146,-0.012640045963803415,-0.03337855772278053,-0.02950294457336733,0.0014839547393807884,0.004106776180698102,0.00413337007439929
2012-01-31,0.03640860746970054,0.00988093473642615,0.04582927620902333,0.016982805965105152,0.015336507975978853,0.06638097400385923,0.06031069144075496,0.0350127035830623,0.06294017262938612,0.0011142061281339544,0.028845372552206205,0.020528683914512236
2012-02-29,0.031406615436017304,0.02751408700949276,0.04673825336726467,0.06477441410642815,0.0795549112775491,0.026151785194245436,0.0304456999372249,0.05083005305493771,0.02852507720573927,0.005414488424197339,0.027124019362377183,-0.014412416851442345
2012-03-31,-0.039613124161229196,-0.011640158546986856,-0.03012333965844416,-0.033905228758169925,-0.03097543686226556,-0.05599999999999994,-0.0235979160281945,-0.005768008905378208,0.0004849698458260221,0.0031841168758193206,-0.022196833686959128,-0.013938234490297297
2012-04-30,-0.004336722401580451,0.011520503451075914,-0.005869405722670584,0.004092959934373086,-0.013232453522771914,-0.03286272633006293,0.005960332956530312,-0.00022966026612025736,-0.029974922890734113,0.00735849056603799,0.0015692941445710762,-0.005436259853221603
2012-05-31,-0.05836519382471095,-0.043216470816742736,-0.0707872078720787,-0.05619800675397413,-0.08335882352941149,-0.06414690586976568,-0.06116739025566753,-0.10339229218355195,-0.06335793502169429,-0.020513768249861286,-0.03297502371166594,-0.030311017395887152
2012-06-30,0.03525723390039581,0.0035573315140586814,0.04652855913693821,0.004384513567174064,0.011092277039283616,-0.03338384202804434,0.026644215530903237,-0.006237449312198384,0.030039164013030417,0.015959444235824405,-0.009860698074816265,0.004235044997352944
2012-07-31,0.019063694583726365,0.00647407916033127,-0.006830255502150218,-0.007887328567559582,-0.007268282890308231,0.017971255784344997,0.023831254436669225,0.006744952882994593,-0.001936143786073985,0.009897986271758308,0.006617299511580299,-0.0039546533087267965
2012-08-31,0.009450967019047907,0.03136223380039471,0.021332144676515563,0.04420523983785141,0.005527354765933135,-0.003780672227913784,0.02558502340093649,0.018458947530709535,0.02962416874793128,0.010209750023943975,0.016007683688170404,-0.006808064938466307
2012-09-30,-0.0017373678876502208,0.0032479066226849262,0.023318161980173224,0.00991890043882071,0.022187293283731924,0.007594190075941976,0.01821455046065945,0.025309746810108447,0.027970459730116692,0.004831196827963513,0.01346528228423094,-0.003912363067292035
2012-10-31,0.0026105873821613557,-0.014257128564282517,0.0017668920977274016,0.01182271186737549,-0.05290716387713812,0.002118070093343194,-0.019723865877712243,0.0006617449848500545,-0.012017908440804415,0.002392436812656884,0.011818778726198076,-0.0020822488287353114
2012-11-30,0.008389989874149961,0.0059886266418403,-0.0001824595547988972,0.003347802400576416,-0.01667844123548179,-0.028984814061939645,0.001039176971838307,0.00622543320511304,0.00457048563808371,0.0011589723778249184,-0.002456197805796756,0.0005208333333333037
2012-12-31,-0.00946779515134144,-0.0007542995071910807,-0.005048968915383978,0.01715123294037757,0.034423287166684746,0.01970395298363692,0.003964527908189908,0.019564854651638486,0.0024582028575166337,0.012675560424083576,-0.004645098199005715,-0.005953921822417052
2013-01-31,0.006661839246922874,-0.008575132116860895,0.01693568109562249,0.020289617187357223,-0.054675583066209565,0.028595078636466154,0.015898251192369095,0.017290730570809876,0.020324373547698116,-0.0013283844500876496,-0.004946480700616207,-0.011261837727156276
2013-02-28,-0.02100417206157379,-0.023133492426825164,-0.008897973907292411,-0.03862608268751966,0.02096205388630268,0.00878036437246954,-0.0020097313306544073,-0.016932515337423015,-0.008295088731369082,-0.008137957760124048,-0.005964855714976514,0.0084662640028903
2013-03-31,0.022238550085721176,0.009538325384728763,0.014073400060661045,-0.0260920050544724,-0.04601314507490328,-0.0186242860690341,0.0005291565245000296,-0.01614408962142677,0.03772418807561784,-0.0034755744352191753,0.00016123831022252233,-0.0040104889711547465
2013-04-30,-0.016962959413484024,-0.010026770503771987,0.010887120894897517,-0.01076031689724466,0.012061517005431233,-0.005212321829994093,-0.0052218221632661654,-0.01504510360353195,0.008769070282957259,-0.011641221374045774,0.017054772056411815,0.0007203498842285327
2013-05-31,-0.061418474287106894,-0.011879569065025186,-0.03858216462512565,0.00843213409648369,-0.062230509860018324,-0.03340496657115577,-0.03184181021302568,-0.00028496720341320003,-0.029954226716102816,-0.02402682063699002,-0.010064935064934777,-0.00867125733231322
2013-06-30,-0.032407166969618206,-0.007210046316191376,-0.03576044808272327,-0.037607790419358134,-0.031967715772190375,-0.04673024833268835,-0.02794978747857424,-0.043040515822483694,-0.0391574501701506,-0.033483348334833574,-0.03870162297128599,-0.01234256926952193
2013-07-31,-0.03660565723793685,0.01857886289577393,0.01614962338822923,0.0314082566092615,0.020279032217372928,-0.03794945911619141,-0.02056283357593436,-0.002149684902564619,0.02589518799922086,-0.005371530886302822,-0.012330456226880449,-0.03429822427633067
2013-08-31,-0.003454231433506094,-0.0195975586496282,-0.01966203907280617,-0.023229887525393456,-0.042459644494692306,-0.028486331241357132,0.0032028504395402724,-0.004852329127017607,-0.03176519409967171,-0.006227758007117279,-0.0271405008247112,-0.060986751941525585
2013-09-30,0.047408732599094616,0.018503229566315227,0.057285659361784314,0.00586437186430544,0.0410435937287803,0.053427758230429445,0.025681734216017382,0.034607641485913776,0.021917227287622687,0.014806789454676617,0.03459509773502978,-0.04701784936874298
2013-10-31,0.013077128369361812,-0.015208761777225077,-0.0006060606060604989,0.024299765170336718,0.007117239422920862,0.02032836366962454,-0.012337278106508975,0.004634002703194362,0.007144382535091198,0.003988397389413034,0.023662061299031034,0.027740492170022613
2013-11-30,-0.04262381454162267,-0.012375419205516769,-0.01364463311097619,-0.03549242144480824,-0.03349816401468819,-0.054647643752702146,-0.036661948146951784,-0.03760570446290146,-0.015538396850273473,-0.015175861453312067,-0.02538306763658904,-0.059739167017247685
2013-12-31,-0.017610478234549642,-0.003670760976987153,0.0072548416845990005,-0.00926851874435941,-0.011972427137501351,-0.01891754326433659,-0.004209869068341532,0.016432940732566736,0.005418908531898747,0.007374100719424792,-0.019128586609989284,-0.025819672131147775
2014-01-31,-0.019382667637667272,-0.04721549636803879,0.00860648232924377,-0.0035968600383989857,-0.0790733934736606,-0.033592260867783,-0.036189399396387656,-0.07165949853704168,-0.026543706391814248,-0.015406410483442823,-0.012887756631200564,0.0028771064529378165
2014-02-28,0.023878891745215736,0.003916272788656583,0.004841442749939473,0.017256298054339814,0.03779472954230223,0.03992071273285336,-0.021624129102473688,-0.02278019515006069,0.00529926359417221,0.004625511474826816,0.0203363914373087,0.045103092783505216
2014-03-31,0.02934776544105344,-0.0031411263181512217,0.03655745603469063,0.0034980649002680497,0.011764155576864832,0.016531253385332123,0.00981920059095387,0.013817827208288946,0.012744724613391822,-0.0007111111111109958,-0.008940748598272541,0.020157756354075795
